"District","FIPS","Year","Gender","Variable","Measure Type","Value"
"Trumbull School District","900177200","2014-2015","Female","Suspensions","Percent","0.5"
"Trumbull School District","900177200","2014-2015","Male","Suspensions","Percent","2.3"
"Trumbull School District","900177200","2015-2016","Female","Suspensions","Percent","0.5"
"Trumbull School District","900177200","2015-2016","Male","Suspensions","Percent","1.9"
"Trumbull School District","900177200","2016-2017","Female","Suspensions","Percent","0.3"
"Trumbull School District","900177200","2016-2017","Male","Suspensions","Percent","2.5"
"Trumbull School District","900177200","2017-2018","Female","Suspensions","Percent","0.7"
"Trumbull School District","900177200","2017-2018","Male","Suspensions","Percent","2.8"
"Trumbull School District","900177200","2018-2019","Female","Suspensions","Percent","0.4"
"Trumbull School District","900177200","2018-2019","Male","Suspensions","Percent","3.0"
"Trumbull School District","900177200","2019-2020","Female","Suspensions","Percent","0.5"
"Trumbull School District","900177200","2019-2020","Male","Suspensions","Percent","1.4"
"Unified School District #1","","2009-2010","Female","Suspensions","Percent","-6666"
"Unified School District #1","","2009-2010","Male","Suspensions","Percent","-6666"
"Unified School District #1","","2010-2011","Female","Suspensions","Percent","-6666"
"Unified School District #1","","2010-2011","Male","Suspensions","Percent","-6666"
"Unified School District #1","","2011-2012","Female","Suspensions","Percent","-6666"
"Unified School District #1","","2011-2012","Male","Suspensions","Percent","-6666"
"Unified School District #1","","2012-2013","Female","Suspensions","Percent","-6666"
"Unified School District #1","","2012-2013","Male","Suspensions","Percent","-6666"
"Unified School District #1","","2013-2014","Female","Suspensions","Percent","-6666"
"Unified School District #1","","2013-2014","Male","Suspensions","Percent","-6666"
"Unified School District #1","","2014-2015","Female","Suspensions","Percent","-9999"
"Unified School District #1","","2014-2015","Male","Suspensions","Percent","-6666"
"Unified School District #1","","2015-2016","Female","Suspensions","Percent","-9999"
"Unified School District #1","","2015-2016","Male","Suspensions","Percent","-6666"
"Unified School District #1","","2016-2017","Female","Suspensions","Percent","-9999"
"Unified School District #1","","2016-2017","Male","Suspensions","Percent","-6666"
"Unified School District #1","","2017-2018","Female","Suspensions","Percent","-9999"
"Unified School District #1","","2017-2018","Male","Suspensions","Percent","-6666"
"Unified School District #1","","2018-2019","Female","Suspensions","Percent","-9999"
"Unified School District #1","","2018-2019","Male","Suspensions","Percent","-6666"
"Unified School District #1","","2019-2020","Female","Suspensions","Percent","-9999"
"Unified School District #1","","2019-2020","Male","Suspensions","Percent","-6666"
"Unified School District #2","","2009-2010","Female","Suspensions","Percent","13.6"
"Unified School District #2","","2009-2010","Male","Suspensions","Percent","26.1"
"Unified School District #2","","2010-2011","Female","Suspensions","Percent","-9999"
"Unified School District #2","","2010-2011","Male","Suspensions","Percent","-9999"
"Unified School District #2","","2011-2012","Female","Suspensions","Percent","-9999"
"Unified School District #2","","2011-2012","Male","Suspensions","Percent","-9999"
"Unified School District #2","","2012-2013","Female","Suspensions","Percent","-9999"
"Unified School District #2","","2012-2013","Male","Suspensions","Percent","-9999"
"Unified School District #2","","2013-2014","Female","Suspensions","Percent","-9999"
"Unified School District #2","","2013-2014","Male","Suspensions","Percent","-9999"
"Unified School District #2","","2014-2015","Female","Suspensions","Percent","19.7"
"Unified School District #2","","2014-2015","Male","Suspensions","Percent","36.7"
"Unified School District #2","","2015-2016","Female","Suspensions","Percent","14.3"
"Unified School District #2","","2015-2016","Male","Suspensions","Percent","46.3"
"Unified School District #2","","2016-2017","Female","Suspensions","Percent","13.6"
"Unified School District #2","","2016-2017","Male","Suspensions","Percent","46.8"
"Unified School District #2","","2017-2018","Female","Suspensions","Percent","-9999"
"Unified School District #2","","2017-2018","Male","Suspensions","Percent","-9999"
"Unified School District #2","","2018-2019","Female","Suspensions","Percent","-9999"
"Unified School District #2","","2018-2019","Male","Suspensions","Percent","-9999"
"Unified School District #2","","2019-2020","Female","Suspensions","Percent","-6666"
"Unified School District #2","","2019-2020","Male","Suspensions","Percent","-6666"
"Union School District","","2009-2010","Female","Suspensions","Percent","-6666"
"Union School District","","2009-2010","Male","Suspensions","Percent","-6666"
"Union School District","","2010-2011","Female","Suspensions","Percent","-6666"
"Union School District","","2010-2011","Male","Suspensions","Percent","-9999"
"Union School District","","2011-2012","Female","Suspensions","Percent","-6666"
"Union School District","","2011-2012","Male","Suspensions","Percent","-6666"
"Union School District","","2012-2013","Female","Suspensions","Percent","-6666"
"Union School District","","2012-2013","Male","Suspensions","Percent","-6666"
"Union School District","","2013-2014","Female","Suspensions","Percent","-6666"
"Union School District","","2013-2014","Male","Suspensions","Percent","-6666"
"Union School District","","2014-2015","Female","Suspensions","Percent","-6666"
"Union School District","","2014-2015","Male","Suspensions","Percent","-6666"
"Union School District","","2015-2016","Female","Suspensions","Percent","-6666"
"Union School District","","2015-2016","Male","Suspensions","Percent","-9999"
"Union School District","","2016-2017","Female","Suspensions","Percent","-6666"
"Union School District","","2016-2017","Male","Suspensions","Percent","-6666"
"Union School District","","2017-2018","Female","Suspensions","Percent","-6666"
"Union School District","","2017-2018","Male","Suspensions","Percent","-6666"
"Union School District","","2018-2019","Female","Suspensions","Percent","-6666"
"Union School District","","2018-2019","Male","Suspensions","Percent","-6666"
"Union School District","","2019-2020","Female","Suspensions","Percent","-6666"
"Union School District","","2019-2020","Male","Suspensions","Percent","-6666"
"Vernon School District","901378250","2009-2010","Female","Suspensions","Percent","6.6"
"Vernon School District","901378250","2009-2010","Male","Suspensions","Percent","13.7"
"Vernon School District","901378250","2010-2011","Female","Suspensions","Percent","6.6"
"Vernon School District","901378250","2010-2011","Male","Suspensions","Percent","11.3"
"Vernon School District","901378250","2011-2012","Female","Suspensions","Percent","6.8"
"Vernon School District","901378250","2011-2012","Male","Suspensions","Percent","11.3"
"Vernon School District","901378250","2012-2013","Female","Suspensions","Percent","6.1"
"Vernon School District","901378250","2012-2013","Male","Suspensions","Percent","11.1"
"Vernon School District","901378250","2013-2014","Female","Suspensions","Percent","6.7"
"Vernon School District","901378250","2013-2014","Male","Suspensions","Percent","10.6"
"Vernon School District","901378250","2014-2015","Female","Suspensions","Percent","5.8"
"Vernon School District","901378250","2014-2015","Male","Suspensions","Percent","13.0"
"Vernon School District","901378250","2015-2016","Female","Suspensions","Percent","6.6"
"Vernon School District","901378250","2015-2016","Male","Suspensions","Percent","12.4"
"Vernon School District","901378250","2016-2017","Female","Suspensions","Percent","6.7"
"Vernon School District","901378250","2016-2017","Male","Suspensions","Percent","12.6"
"Vernon School District","901378250","2017-2018","Female","Suspensions","Percent","5.7"
"Vernon School District","901378250","2017-2018","Male","Suspensions","Percent","10.6"
"Vernon School District","901378250","2018-2019","Female","Suspensions","Percent","5.4"
"Vernon School District","901378250","2018-2019","Male","Suspensions","Percent","9.5"
"Vernon School District","901378250","2019-2020","Female","Suspensions","Percent","5.4"
"Vernon School District","901378250","2019-2020","Male","Suspensions","Percent","6.6"
"Voluntown School District","","2009-2010","Female","Suspensions","Percent","-6666"
"Voluntown School District","","2009-2010","Male","Suspensions","Percent","9.0"
"Voluntown School District","","2010-2011","Female","Suspensions","Percent","-6666"
"Voluntown School District","","2010-2011","Male","Suspensions","Percent","-9999"
"Voluntown School District","","2011-2012","Female","Suspensions","Percent","-9999"
"Voluntown School District","","2011-2012","Male","Suspensions","Percent","-9999"
"Voluntown School District","","2012-2013","Female","Suspensions","Percent","-6666"
"Voluntown School District","","2012-2013","Male","Suspensions","Percent","-9999"
"Voluntown School District","","2013-2014","Female","Suspensions","Percent","-6666"
"Voluntown School District","","2013-2014","Male","Suspensions","Percent","-9999"
"Voluntown School District","","2014-2015","Female","Suspensions","Percent","-9999"
"Voluntown School District","","2014-2015","Male","Suspensions","Percent","-9999"
"Voluntown School District","","2015-2016","Female","Suspensions","Percent","-9999"
"Voluntown School District","","2015-2016","Male","Suspensions","Percent","-9999"
"Voluntown School District","","2016-2017","Female","Suspensions","Percent","-6666"
"Voluntown School District","","2016-2017","Male","Suspensions","Percent","-9999"
"Voluntown School District","","2017-2018","Female","Suspensions","Percent","-6666"
"Voluntown School District","","2017-2018","Male","Suspensions","Percent","-9999"
"Voluntown School District","","2018-2019","Female","Suspensions","Percent","-6666"
"Voluntown School District","","2018-2019","Male","Suspensions","Percent","-6666"
"Voluntown School District","","2019-2020","Female","Suspensions","Percent","-6666"
"Voluntown School District","","2019-2020","Male","Suspensions","Percent","-6666"
"Wallingford School District","900978740","2009-2010","Female","Suspensions","Percent","4.7"
"Wallingford School District","900978740","2009-2010","Male","Suspensions","Percent","9.9"
"Wallingford School District","900978740","2010-2011","Female","Suspensions","Percent","4.4"
"Wallingford School District","900978740","2010-2011","Male","Suspensions","Percent","9.6"
"Wallingford School District","900978740","2011-2012","Female","Suspensions","Percent","3.8"
